Date,Product_ID,Category,Region,Sales_Quantity,Sales_Revenue,Discount_Applied
2025-02-12,P027,Toys,East,19,2510.6,253.17
2025-02-12,P006,Home & Kitchen,West,8,2184.43,227.14
2025-02-12,P020,Groceries,South,10,4616.48,844.03
2025-02-12,P011,Toys,East,17,7707.97,1293.14
2025-02-12,P017,Clothing,South,15,1299.33,21.55
2025-02-12,P032,Electronics,South,3,1191.07,75.32
2025-02-12,P008,Groceries,North,14,2450.62,314.8
2025-02-12,P013,Toys,East,9,3631.19,19.12
2025-02-12,P007,Groceries,North,2,225.67,36.14
2025-02-12,P014,Groceries,West,6,2816.11,466.24
2025-02-13,P023,Electronics,South,13,4138.76,1144.03
2025-02-13,P030,Groceries,North,16,3692.19,991.11
2025-02-13,P002,Home & Kitchen,South,16,1743.6,189.26
2025-02-13,P037,Toys,West,4,1103.95,129.47
2025-02-13,P021,Home & Kitchen,South,8,3394.32,164.46
2025-02-13,P009,Electronics,South,18,2248.19,553.45
2025-02-13,P025,Groceries,East,19,936.81,86.95
2025-02-13,P047,Home & Kitchen,West,15,5912.17,1147.95
2025-02-13,P016,Home & Kitchen,West,1,152.32,15.04
2025-02-13,P045,Home & Kitchen,North,1,42.85,4.87
2025-02-14,P023,Electronics,West,2,469.94,69.64
2025-02-14,P044,Home & Kitchen,North,7,2541.4,458.21
2025-02-14,P041,Groceries,North,10,4111.97,243.94
2025-02-14,P049,Home & Kitchen,South,12,5201.66,707.19
2025-02-14,P018,Home & Kitchen,North,2,199.92,48.75
2025-02-14,P047,Home & Kitchen,South,3,610.23,99.8
2025-02-14,P021,Home & Kitchen,South,4,1963.04,483.59
2025-02-14,P030,Clothing,West,3,196.24,25.53
2025-02-14,P045,Toys,South,11,1804.29,419.86
2025-02-14,P001,Clothing,East,10,1241.53,150.64
2025-02-15,P034,Clothing,North,8,1362.71,273.57
2025-02-15,P019,Groceries,North,8,3008.12,101.28
2025-02-15,P008,Clothing,North,11,1616.92,35.91
2025-02-15,P029,Clothing,North,6,2003.64,277.69
2025-02-15,P022,Home & Kitchen,South,1,492.22,70.1
2025-02-15,P018,Toys,South,5,994.32,64.14
2025-02-15,P015,Groceries,South,15,4971.83,603.82
2025-02-15,P009,Home & Kitchen,West,9,1841.09,19.73
2025-02-15,P031,Toys,North,8,399.72,113.52
2025-02-15,P042,Toys,South,3,350.36,66.18
2025-02-16,P003,Electronics,North,8,2425.67,687.49
2025-02-16,P041,Electronics,South,13,1045.61,233.98
2025-02-16,P024,Groceries,West,16,641.21,62.62
2025-02-16,P010,Toys,South,15,832.24,224.08
2025-02-16,P008,Groceries,South,12,4272.73,181.26
2025-02-16,P012,Home & Kitchen,South,17,948.49,124.58
2025-02-16,P028,Toys,North,11,5380.34,802.69
2025-02-16,P009,Clothing,South,12,3136.38,20.58
2025-02-16,P047,Home & Kitchen,South,13,1457.29,1.37
2025-02-16,P023,Clothing,South,13,2215.52,320.26
2025-02-17,P020,Clothing,East,11,5172.93,1158.76
2025-02-17,P024,Groceries,East,9,2249.21,289.89
2025-02-17,P046,Toys,South,2,583.59,52.61
2025-02-17,P036,Clothing,North,19,4393.46,1115.37
2025-02-17,P012,Groceries,East,3,1404.01,376.65
2025-02-17,P039,Home & Kitchen,North,9,2168.07,13.99
2025-02-17,P003,Groceries,West,7,1519.79,444.62
2025-02-17,P007,Toys,North,10,2815.17,90.98
2025-02-17,P019,Clothing,North,10,2153.0,11.64
2025-02-17,P026,Groceries,South,6,1696.95,200.03
2025-02-18,P042,Electronics,South,14,5752.14,1474.42
2025-02-18,P031,Clothing,West,13,3720.03,985.73
2025-02-18,P005,Groceries,North,16,2072.11,345.82
2025-02-18,P027,Home & Kitchen,North,10,4953.86,1247.33
2025-02-18,P021,Electronics,North,15,6722.09,1309.64
2025-02-18,P018,Toys,South,19,7655.09,1545.85
2025-02-18,P041,Home & Kitchen,North,6,148.26,19.2
2025-02-18,P010,Home & Kitchen,South,4,1482.78,31.93
2025-02-18,P034,Toys,West,2,22.5,0.23
2025-02-18,P024,Electronics,East,19,5770.7,1585.42
2025-02-19,P027,Groceries,West,13,5004.77,837.69
2025-02-19,P033,Clothing,West,13,104.07,27.05
2025-02-19,P017,Toys,South,19,706.95,9.51
2025-02-19,P044,Toys,West,11,3270.13,795.96
2025-02-19,P036,Electronics,East,16,4640.26,18.28
2025-02-19,P047,Groceries,South,17,5995.48,627.05
2025-02-19,P039,Home & Kitchen,West,17,7777.66,1747.98
2025-02-19,P009,Home & Kitchen,West,17,6085.5,542.48
2025-02-19,P020,Electronics,West,12,2261.2,199.72
2025-02-19,P008,Toys,North,15,3840.06,78.84
2025-02-20,P035,Toys,North,12,2999.3,25.79
2025-02-20,P005,Home & Kitchen,North,15,1059.1,73.87
2025-02-20,P045,Toys,West,11,5191.77,528.04
2025-02-20,P007,Clothing,South,13,2874.62,464.29
2025-02-20,P025,Electronics,North,12,332.56,60.93
2025-02-20,P011,Groceries,East,10,4877.65,382.31
2025-02-20,P010,Clothing,South,18,6519.06,651.63
2025-02-20,P024,Electronics,South,18,1928.74,556.7
2025-02-20,P032,Groceries,West,13,1014.44,121.04
2025-02-20,P004,Home & Kitchen,West,5,2478.41,282.37
2025-02-21,P021,Home & Kitchen,West,19,2869.18,285.37
2025-02-21,P001,Clothing,East,10,1684.8,261.69
2025-02-21,P014,Groceries,West,3,826.97,78.07
2025-02-21,P034,Electronics,North,15,3306.43,22.93
2025-02-21,P017,Electronics,West,16,2788.94,736.93
2025-02-21,P036,Toys,East,11,2736.67,488.73
2025-02-21,P041,Groceries,East,9,3020.69,185.84
2025-02-21,P012,Clothing,South,3,1294.31,64.27
2025-02-21,P042,Groceries,South,1,364.6,31.0
2025-02-21,P037,Clothing,North,1,195.86,50.75
2025-02-22,P030,Groceries,South,7,2930.29,355.89
2025-02-22,P048,Groceries,North,8,1827.86,358.04
2025-02-22,P006,Toys,West,16,1407.22,305.45
2025-02-22,P032,Clothing,North,8,1336.69,190.88
2025-02-22,P042,Groceries,North,18,693.18,53.99
2025-02-22,P023,Groceries,West,7,2459.86,722.25
2025-02-22,P049,Electronics,East,15,4287.11,481.99
2025-02-22,P002,Toys,North,3,92.07,13.71
2025-02-22,P011,Home & Kitchen,West,18,6332.79,518.26
2025-02-22,P036,Toys,West,19,3560.6,380.35
2025-02-23,P001,Toys,East,3,841.86,181.9
2025-02-23,P037,Clothing,East,13,1620.32,163.58
2025-02-23,P004,Toys,North,8,1182.05,203.77
2025-02-23,P009,Groceries,West,18,4612.27,1199.74
2025-02-23,P044,Home & Kitchen,North,19,7615.06,1341.36
2025-02-23,P024,Clothing,East,16,3331.85,955.64
2025-02-23,P040,Groceries,East,10,3153.16,768.2
2025-02-23,P025,Home & Kitchen,South,12,1578.54,245.02
2025-02-23,P011,Electronics,West,16,4908.49,169.81
2025-02-23,P035,Toys,South,6,130.86,6.61
2025-02-24,P047,Home & Kitchen,South,14,2292.22,310.92
2025-02-24,P031,Toys,East,15,3740.18,468.56
2025-02-24,P001,Groceries,West,17,4811.5,26.99
2025-02-24,P043,Home & Kitchen,South,16,2790.45,123.76
2025-02-24,P030,Groceries,East,15,3856.08,66.1
2025-02-24,P002,Electronics,North,19,4168.96,722.53
2025-02-24,P026,Home & Kitchen,North,8,2335.06,195.16
2025-02-24,P022,Groceries,East,10,1939.77,419.0
2025-02-24,P029,Home & Kitchen,East,16,4659.66,315.04
2025-02-24,P045,Clothing,South,1,496.65,90.43
2025-02-25,P038,Clothing,North,4,329.23,74.21
2025-02-25,P046,Home & Kitchen,East,7,2022.92,27.19
2025-02-25,P015,Electronics,West,18,5729.32,538.05
2025-02-25,P021,Clothing,South,11,5032.62,552.41
2025-02-25,P008,Toys,East,5,608.14,47.86
2025-02-25,P048,Groceries,West,9,4424.73,432.49
2025-02-25,P041,Groceries,South,11,1437.78,335.04
2025-02-25,P016,Home & Kitchen,West,1,198.65,8.53
2025-02-25,P012,Groceries,East,14,5118.83,973.18
2025-02-25,P036,Groceries,West,17,7046.86,106.47
2025-02-26,P020,Home & Kitchen,West,15,2301.6,48.96
2025-02-26,P018,Toys,South,13,3585.06,245.23
2025-02-26,P028,Toys,West,6,2200.78,145.88
2025-02-26,P039,Clothing,West,15,3957.66,545.92
2025-02-26,P036,Clothing,West,15,6021.65,832.92
2025-02-26,P010,Home & Kitchen,West,4,678.1,72.02
2025-02-26,P030,Toys,South,3,1027.6,279.44
2025-02-26,P049,Groceries,South,19,4048.5,430.51
2025-02-26,P015,Groceries,West,12,2788.34,152.51
2025-02-26,P043,Toys,East,12,1811.82,103.17
2025-02-27,P046,Groceries,East,7,493.73,101.4
2025-02-27,P008,Home & Kitchen,West,2,511.63,120.97
2025-02-27,P040,Groceries,North,7,557.27,46.83
2025-02-27,P022,Clothing,West,4,1155.77,287.16
2025-02-27,P011,Home & Kitchen,West,10,2189.19,78.31
2025-02-27,P032,Toys,South,14,1178.33,345.05
2025-02-27,P031,Home & Kitchen,North,14,2800.87,297.54
2025-02-27,P028,Groceries,East,5,2443.98,635.32
2025-02-27,P033,Electronics,South,1,418.44,124.02
2025-02-27,P023,Clothing,North,16,981.11,249.95
2025-02-28,P038,Home & Kitchen,West,11,275.87,3.06
2025-02-28,P019,Home & Kitchen,North,2,461.36,113.16
2025-02-28,P044,Home & Kitchen,West,13,4925.52,458.52
2025-02-28,P002,Home & Kitchen,West,5,2266.57,516.84
2025-02-28,P042,Groceries,South,1,93.89,10.47
2025-02-28,P003,Home & Kitchen,South,5,2165.52,214.91
2025-02-28,P014,Clothing,West,8,2457.2,145.8
2025-02-28,P032,Clothing,East,6,2363.3,600.37
2025-02-28,P035,Toys,North,5,1090.87,294.83
2025-02-28,P005,Clothing,West,9,3519.12,973.85
2025-03-01,P038,Electronics,West,14,2491.54,617.13
2025-03-01,P047,Electronics,North,17,4608.23,787.87
2025-03-01,P037,Toys,North,18,2510.95,253.62
2025-03-01,P023,Electronics,North,15,1415.1,257.77
2025-03-01,P013,Electronics,East,11,2914.79,605.26
2025-03-01,P050,Clothing,North,13,618.99,182.95
2025-03-01,P043,Home & Kitchen,South,8,2734.08,85.95
2025-03-01,P021,Electronics,North,12,1188.08,299.51
2025-03-01,P024,Electronics,South,11,4718.43,1129.7
2025-03-01,P010,Electronics,West,2,400.79,30.81
2025-03-02,P010,Toys,North,9,596.45,144.91
2025-03-02,P018,Toys,South,1,8.99,2.37
2025-03-02,P012,Electronics,West,19,1664.9,426.51
2025-03-02,P031,Clothing,East,8,2994.66,375.85
2025-03-02,P002,Home & Kitchen,South,13,5536.77,1136.13
2025-03-02,P026,Toys,South,1,496.24,64.77
2025-03-02,P009,Clothing,North,16,4986.35,94.97
2025-03-02,P025,Electronics,North,8,283.0,59.15
2025-03-02,P022,Electronics,South,17,7730.1,1168.77
2025-03-02,P049,Clothing,South,12,5529.14,38.88
2025-03-03,P011,Groceries,South,17,4512.43,644.35
2025-03-03,P042,Groceries,North,5,2136.96,306.02
2025-03-03,P038,Toys,South,9,2841.77,214.76
2025-03-03,P026,Groceries,North,8,1438.84,321.86
2025-03-03,P036,Groceries,East,3,931.05,216.53
2025-03-03,P025,Electronics,West,7,3389.57,293.82
2025-03-03,P047,Electronics,West,3,177.82,8.61
2025-03-03,P035,Home & Kitchen,South,5,1071.96,99.57
2025-03-03,P049,Groceries,South,14,3200.84,529.87
2025-03-03,P009,Home & Kitchen,South,11,3792.18,915.11
2025-03-04,P039,Toys,North,18,8883.06,54.88
2025-03-04,P018,Home & Kitchen,East,10,282.22,77.35
2025-03-04,P020,Toys,West,16,6212.7,1717.26
2025-03-04,P009,Home & Kitchen,North,16,3252.9,744.02
2025-03-04,P007,Electronics,North,11,2706.34,574.47
2025-03-04,P023,Toys,West,11,1022.61,121.87
2025-03-04,P036,Toys,East,11,132.59,32.91
2025-03-04,P024,Groceries,West,11,975.13,273.19
2025-03-04,P025,Clothing,East,18,3281.64,899.89
2025-03-04,P041,Home & Kitchen,West,6,195.58,0.06
2025-03-05,P003,Home & Kitchen,East,15,3102.99,769.7
2025-03-05,P043,Groceries,East,13,328.96,16.49
2025-03-05,P011,Toys,South,5,1907.85,248.16
2025-03-05,P006,Clothing,North,2,611.56,145.86
2025-03-05,P038,Toys,South,3,1426.03,19.14
2025-03-05,P049,Clothing,West,5,1525.89,253.93
2025-03-05,P033,Electronics,North,12,1784.92,458.45
2025-03-05,P027,Electronics,North,13,4756.25,1416.24
2025-03-05,P050,Toys,North,9,2867.32,835.52
2025-03-05,P005,Clothing,North,10,680.97,34.98
2025-03-06,P028,Clothing,South,17,6672.6,701.09
2025-03-06,P010,Electronics,North,3,494.36,21.01
2025-03-06,P036,Electronics,North,7,2603.83,570.72
2025-03-06,P043,Clothing,West,19,5195.54,969.94
2025-03-06,P007,Clothing,South,2,790.07,23.73
2025-03-06,P041,Toys,East,14,2166.73,171.08
2025-03-06,P016,Electronics,North,14,1005.32,6.49
2025-03-06,P040,Clothing,East,13,5094.66,856.28
2025-03-06,P026,Groceries,East,11,2656.24,218.67
2025-03-06,P006,Clothing,North,13,3664.67,93.43
2025-03-07,P017,Electronics,North,8,3765.93,672.54
2025-03-07,P006,Home & Kitchen,North,11,2364.86,498.62
2025-03-07,P025,Electronics,East,4,1539.26,122.04
2025-03-07,P037,Toys,North,13,6187.41,1698.42
2025-03-07,P011,Groceries,South,12,2981.04,271.64
2025-03-07,P041,Home & Kitchen,South,17,6968.2,475.6
2025-03-07,P022,Electronics,South,9,722.06,147.46
2025-03-07,P020,Electronics,South,15,5786.97,1004.12
2025-03-07,P012,Home & Kitchen,South,14,918.34,224.09
2025-03-07,P021,Electronics,North,6,689.82,171.74
2025-03-08,P031,Clothing,South,16,6495.93,106.39
2025-03-08,P047,Electronics,West,14,1802.85,173.86
2025-03-08,P022,Toys,South,1,432.21,37.89
2025-03-08,P027,Toys,North,13,4181.01,930.09
2025-03-08,P023,Electronics,West,10,4159.57,988.39
2025-03-08,P038,Electronics,South,6,294.97,43.59
2025-03-08,P040,Clothing,West,4,1014.06,189.32
2025-03-08,P025,Home & Kitchen,West,5,559.7,97.13
2025-03-08,P029,Electronics,West,17,8319.02,1260.66
2025-03-08,P019,Home & Kitchen,North,12,1823.4,374.86
2025-03-09,P011,Home & Kitchen,West,12,5934.51,1519.5
2025-03-09,P050,Toys,East,14,1445.03,243.52
2025-03-09,P047,Home & Kitchen,South,13,1999.24,45.68
2025-03-09,P008,Home & Kitchen,West,6,1635.95,128.25
2025-03-09,P012,Home & Kitchen,South,6,2711.17,393.51
2025-03-09,P038,Home & Kitchen,North,4,1577.36,110.34
2025-03-09,P031,Toys,West,17,2546.45,176.22
2025-03-09,P044,Home & Kitchen,North,6,1161.51,10.33
2025-03-09,P040,Toys,North,9,1942.91,65.18
2025-03-09,P026,Clothing,South,19,3421.23,850.71
2025-03-10,P005,Groceries,South,6,2136.4,215.13
2025-03-10,P011,Clothing,West,15,6532.15,1656.88
2025-03-10,P020,Electronics,West,17,6687.15,1484.91
2025-03-10,P004,Toys,South,11,1345.81,218.67
2025-03-10,P045,Home & Kitchen,South,4,1291.33,89.66
2025-03-10,P035,Clothing,North,3,401.86,18.94
2025-03-10,P048,Clothing,East,3,40.57,11.6
2025-03-10,P021,Home & Kitchen,North,6,434.33,5.38
2025-03-10,P031,Clothing,North,16,7288.54,1077.39
2025-03-10,P039,Clothing,West,13,6426.7,904.02
2025-03-11,P042,Toys,East,14,6061.6,1189.32
2025-03-11,P035,Clothing,West,2,592.89,3.5
2025-03-11,P030,Groceries,East,12,5198.29,104.87
2025-03-11,P018,Clothing,North,17,648.73,55.86
2025-03-11,P029,Home & Kitchen,North,10,129.06,27.18
2025-03-11,P005,Clothing,West,16,6594.55,1803.27
2025-03-11,P041,Home & Kitchen,East,4,1169.4,248.85
2025-03-11,P012,Toys,West,13,5050.55,278.34
2025-03-11,P045,Electronics,North,8,947.77,254.77
2025-03-11,P007,Electronics,East,6,1989.77,402.05
2025-03-12,P037,Electronics,South,11,4466.75,211.38
2025-03-12,P021,Electronics,West,15,2497.08,482.08
2025-03-12,P016,Clothing,North,5,1520.56,193.21
2025-03-12,P018,Groceries,South,18,2461.38,627.52
2025-03-12,P031,Groceries,West,19,6147.78,1381.41
2025-03-12,P032,Electronics,East,15,6399.02,377.17
2025-03-12,P014,Home & Kitchen,East,13,4210.16,88.28
2025-03-12,P007,Groceries,South,18,1918.85,406.7
2025-03-12,P027,Toys,West,15,1919.2,453.78
2025-03-12,P039,Clothing,East,9,168.23,31.39
2025-03-13,P036,Clothing,South,13,188.52,10.72
2025-03-13,P029,Home & Kitchen,West,19,6825.14,334.41
2025-03-13,P024,Toys,North,14,3611.18,673.89
2025-03-13,P034,Clothing,East,4,1479.78,28.3
2025-03-13,P043,Electronics,North,9,1931.7,144.07
2025-03-13,P032,Home & Kitchen,East,17,3280.49,845.22
2025-03-13,P028,Home & Kitchen,South,4,1252.24,92.16
2025-03-13,P011,Home & Kitchen,North,7,3321.9,528.32
2025-03-13,P006,Toys,East,18,4151.57,699.62
2025-03-13,P020,Toys,East,9,698.59,130.78
2025-03-14,P027,Home & Kitchen,East,16,843.76,158.72
2025-03-14,P023,Groceries,West,12,4570.95,372.85
2025-03-14,P040,Groceries,East,17,1269.29,111.04
2025-03-14,P018,Home & Kitchen,West,18,2258.01,479.28
2025-03-14,P047,Home & Kitchen,South,13,5614.96,1211.92
2025-03-14,P032,Toys,East,11,2184.15,600.15
2025-03-14,P039,Clothing,North,12,3790.45,15.79
2025-03-14,P024,Electronics,North,15,3262.65,276.86
2025-03-14,P003,Toys,West,10,1544.25,195.79
2025-03-14,P011,Toys,South,17,3567.58,774.51
2025-03-15,P007,Groceries,West,8,3714.98,988.03
2025-03-15,P011,Groceries,East,18,1408.22,392.33
2025-03-15,P021,Clothing,South,18,5587.42,196.34
2025-03-15,P042,Groceries,South,3,1156.89,159.22
2025-03-15,P034,Toys,West,16,6253.2,1775.94
2025-03-15,P012,Groceries,East,9,3084.38,886.93
2025-03-15,P023,Clothing,West,8,2301.25,390.75
2025-03-15,P015,Toys,South,1,326.71,45.61
2025-03-15,P004,Toys,East,14,4322.23,826.06
2025-03-15,P041,Clothing,West,8,637.77,28.91
2025-03-16,P045,Clothing,East,2,179.5,52.1
2025-03-16,P039,Electronics,South,7,654.25,106.68
2025-03-16,P010,Home & Kitchen,East,11,4523.35,639.74
2025-03-16,P005,Home & Kitchen,North,14,4563.27,538.4
2025-03-16,P041,Toys,East,18,7496.03,259.95
2025-03-16,P038,Groceries,West,10,3200.86,529.3
2025-03-16,P034,Toys,West,8,2571.58,179.57
2025-03-16,P016,Groceries,South,10,4563.71,985.04
2025-03-16,P046,Electronics,North,12,5689.84,1502.0
2025-03-16,P035,Clothing,West,13,4750.73,13.87
2025-03-17,P043,Electronics,West,19,800.83,123.9
2025-03-17,P037,Groceries,North,5,2225.77,341.35
2025-03-17,P050,Home & Kitchen,West,10,700.87,55.45
2025-03-17,P038,Home & Kitchen,West,15,7374.44,71.52
2025-03-17,P009,Toys,North,2,407.19,17.08
2025-03-17,P039,Toys,West,18,5760.66,1325.88
2025-03-17,P026,Electronics,West,9,80.07,13.72
2025-03-17,P004,Electronics,North,12,3528.05,947.0
2025-03-17,P012,Clothing,South,6,2946.21,582.56
2025-03-17,P047,Clothing,South,18,696.17,33.79
2025-03-18,P006,Electronics,East,9,3708.06,508.87
2025-03-18,P035,Electronics,West,15,3305.16,250.24
2025-03-18,P010,Toys,East,10,3031.04,519.04
2025-03-18,P001,Home & Kitchen,North,12,5671.01,1139.18
2025-03-18,P017,Electronics,South,3,1265.95,129.02
2025-03-18,P050,Clothing,East,10,3480.96,340.51
2025-03-18,P009,Clothing,North,16,205.0,18.73
2025-03-18,P043,Home & Kitchen,South,13,3360.62,820.4
2025-03-18,P005,Groceries,East,3,1273.63,378.38
2025-03-18,P007,Toys,North,9,542.59,33.12
2025-03-19,P033,Home & Kitchen,East,5,1976.79,518.55
2025-03-19,P044,Clothing,North,1,392.82,65.69
2025-03-19,P008,Clothing,East,12,4599.53,188.49
2025-03-19,P029,Groceries,East,1,14.88,2.47
2025-03-19,P050,Electronics,South,17,664.89,83.26
2025-03-19,P015,Home & Kitchen,South,5,2155.06,17.38
2025-03-19,P049,Home & Kitchen,South,11,4092.98,766.27
2025-03-19,P046,Home & Kitchen,South,11,3868.63,515.09
2025-03-19,P037,Toys,East,16,4987.25,127.87
2025-03-19,P040,Groceries,East,13,2782.97,696.3
2025-03-20,P034,Home & Kitchen,North,4,1923.31,53.19
2025-03-20,P024,Clothing,South,11,4936.83,822.35
2025-03-20,P039,Home & Kitchen,South,16,187.71,49.98
2025-03-20,P009,Groceries,North,14,3090.27,614.99
2025-03-20,P012,Toys,North,2,364.82,58.42
2025-03-20,P030,Home & Kitchen,West,19,7289.6,448.26
2025-03-20,P006,Electronics,West,19,1326.4,253.17
2025-03-20,P037,Electronics,West,1,157.78,7.48
2025-03-20,P011,Clothing,North,19,5519.7,216.76
2025-03-20,P010,Home & Kitchen,South,7,671.59,123.53
2025-03-21,P019,Home & Kitchen,North,18,2893.33,331.56
2025-03-21,P028,Electronics,West,18,6178.67,181.13
2025-03-21,P049,Electronics,North,2,134.97,0.82
2025-03-21,P015,Toys,South,16,6928.18,727.28
2025-03-21,P034,Toys,East,16,4283.1,1267.05
2025-03-21,P012,Toys,West,4,1750.93,28.68
2025-03-21,P021,Home & Kitchen,North,7,1169.26,6.36
2025-03-21,P002,Groceries,East,10,165.45,22.15
2025-03-21,P032,Groceries,West,6,1979.06,384.98
2025-03-21,P038,Clothing,South,16,2143.02,301.43
2025-03-22,P042,Toys,West,12,4152.34,117.7
2025-03-22,P007,Groceries,South,11,2671.46,336.96
2025-03-22,P009,Toys,West,2,988.84,220.99
2025-03-22,P033,Clothing,South,6,1071.23,183.39
2025-03-22,P010,Home & Kitchen,West,19,2155.03,4.62
2025-03-22,P008,Groceries,South,1,236.87,36.36
2025-03-22,P020,Toys,East,13,1277.23,315.05
2025-03-22,P023,Home & Kitchen,South,8,1078.41,244.28
2025-03-22,P018,Groceries,East,4,1971.36,217.03
2025-03-22,P024,Clothing,South,10,422.83,118.05
2025-03-23,P009,Toys,North,14,4892.15,938.31
2025-03-23,P038,Toys,North,5,1949.32,352.91
2025-03-23,P030,Toys,East,1,447.91,34.66
2025-03-23,P049,Electronics,North,17,7594.23,998.32
2025-03-23,P050,Clothing,South,5,1119.78,200.18
2025-03-23,P029,Electronics,North,1,51.45,9.55
2025-03-23,P035,Groceries,North,6,1089.06,182.8
2025-03-23,P031,Home & Kitchen,South,13,6354.46,420.84
2025-03-23,P008,Groceries,East,14,1543.46,245.07
2025-03-23,P047,Clothing,East,10,3377.19,559.14
2025-03-24,P044,Toys,East,14,2359.52,225.76
2025-03-24,P029,Groceries,North,17,2177.8,527.98
2025-03-24,P021,Electronics,West,5,799.44,237.02
2025-03-24,P049,Toys,South,14,4273.6,104.17
2025-03-24,P042,Electronics,West,11,2183.59,358.37
2025-03-24,P047,Groceries,West,8,2641.26,95.26
2025-03-24,P038,Toys,East,11,3436.45,616.76
2025-03-24,P006,Home & Kitchen,North,15,6624.48,321.91
2025-03-24,P035,Clothing,South,9,3380.23,995.0
2025-03-24,P019,Home & Kitchen,North,19,2504.8,142.74
2025-03-25,P037,Electronics,West,17,1547.81,182.06
2025-03-25,P045,Toys,West,14,1054.63,0.47
2025-03-25,P003,Electronics,East,4,639.15,105.48
2025-03-25,P026,Clothing,South,13,3820.88,1011.08
2025-03-25,P008,Home & Kitchen,East,14,1200.54,84.7
2025-03-25,P048,Home & Kitchen,North,9,3093.59,687.5
2025-03-25,P032,Groceries,South,17,2163.14,148.79
2025-03-25,P046,Groceries,South,9,4397.83,1081.85
2025-03-25,P025,Electronics,North,14,751.92,150.45
2025-03-25,P042,Electronics,South,15,6621.35,547.68
2025-03-26,P013,Electronics,West,8,332.86,20.9
2025-03-26,P002,Toys,West,5,519.1,83.16
2025-03-26,P015,Electronics,North,1,268.2,3.63
2025-03-26,P046,Clothing,East,13,2976.38,4.92
2025-03-26,P019,Groceries,West,19,2555.27,298.55
2025-03-26,P029,Home & Kitchen,North,12,3104.08,129.88
2025-03-26,P008,Electronics,East,7,2422.93,674.23
2025-03-26,P039,Toys,South,8,2913.08,343.07
2025-03-26,P006,Electronics,South,5,403.07,39.88
2025-03-26,P011,Groceries,East,3,1135.46,319.37
2025-03-27,P006,Clothing,East,3,634.83,53.77
2025-03-27,P021,Clothing,East,18,6959.09,1755.4
2025-03-27,P039,Clothing,East,16,5293.93,1508.29
2025-03-27,P024,Electronics,East,10,2431.15,149.91
2025-03-27,P049,Toys,South,2,344.85,87.93
2025-03-27,P032,Electronics,East,7,1605.54,156.0
